cpu_utilization,memory_utilization,disk_utilization,request_rate,response_latency,error_rate,network_latency,active_connections,failure
26.636900997297435,98.8165860728875,91.92044793542026,919.1973974051353,314.27121553624255,15.53427605888517,102.4134210505657,166,1
97.26261649881027,84.79304962448724,13.919192005903781,396.5986210791472,642.7247453837902,7.742123623359561,73.26844734862577,139,1
79.76195410250031,56.816529452529224,78.9223679227799,983.5792424637692,125.74223632624042,13.822350653026604,59.09243395604496,244,0
94.55490474077702,92.30138091192853,61.5225905144838,597.036264378322,970.5328154881474,5.160870033768761,126.49707905582912,461,1
90.5344615384884,52.787813849468,48.290420489663525,974.7318583781571,76.99510954961335,16.640453303550306,74.85790231783302,58,0
63.810998092997664,61.9947267394774,76.9672399694554,75.70762134475956,449.4111803641568,12.196284778147305,210.59669932898066,378,0
92.96868115208052,58.17038139165466,96.92419819974691,741.5775062917686,546.0828572188228,15.503730321337901,75.73266193237365,414,1
17.964325184672756,55.809909813241994,30.62855900464219,825.7904480780994,794.6721430900967,9.543097046356948,251.4420692743714,538,1
27.638457617723066,82.01526154351245,22.928262856490765,100.51462234266319,138.7059467309728,4.582185699639105,251.03332125400925,118,0
14.070456001948425,62.14151258155936,92.15935707004273,600.0211808154335,451.991814378073,8.584622266272879,89.2302803441795,726,1
39.27972976869379,45.33736976201729,70.20577697115733,811.845178909976,313.7173381525833,7.629707889566415,227.2943384936148,105,0
44.98095607205338,40.65265341267826,49.418741940576936,582.9867889619192,325.7705013794732,6.654330868803182,257.9760334139387,508,0
34.42141285965063,23.01978535739467,61.59336132378548,110.6229108851933,783.2121577439459,4.243474954829567,179.08918896145823,908,0
84.58637582367363,66.65561295064367,77.10525146586197,708.7748788533959,25.35172613119648,15.183342837596124,113.0680612048962,563,0
42.10779940242303,38.39691323208274,79.57287088351455,107.5670689396432,754.101968509247,1.7270332264112098,135.08532008024034,697,0
35.28410587186427,31.850713761310647,92.79047627370682,826.5954502656166,814.190461520644,17.75121859771668,236.93751518526065,125,0
58.84264748424236,72.3063971062142,48.41585100060604,90.88247414135967,903.3349989652276,3.50049445795507,91.52865187906016,360,0
22.683180247728636,74.4967406257239,36.40698190174555,180.52751195985226,634.3441671658738,19.597473037030827,103.66638864097723,680,1
82.19772826786357,80.17239138061328,67.56978401108577,311.3522109971051,346.7862217067964,19.769360961741487,52.43137919606596,647,0
16.709557931179376,60.28615170708732,47.415510935157734,651.69655264776,438.69003789789326,7.967740824823036,122.72045888883576,394,0
98.81982429404655,91.52436841631092,63.51386085540801,977.5411446497407,970.3413606416807,19.75642145264526,30.52196401359835,357,1
79.50202923669917,94.90742027185823,47.79872186103552,161.9317099889377,883.5630899071351,17.381370345614528,99.70516009178789,608,1
27.884411338075516,84.58967518339915,23.769620801035703,185.5722857532225,474.25539091745316,1.648605538933312,115.17641737961783,637,0
10.496990541124216,70.84747856065498,52.24840764930626,400.4268768659313,944.2017469687039,18.946571272572363,80.36634406511898,512,0
83.39152856093507,44.29767628729509,72.18260397469295,844.4081808675542,826.4957778983297,0.8502877180918844,34.90064514482151,590,0
73.61716094628554,98.6355937296177,81.93554269008848,493.86940511327344,903.0680644265989,3.6382858747821434,158.89183655565873,522,1
75.61064512368885,41.93089337535507,54.39936491168922,355.5300702430306,689.3176898844025,11.691910816933486,260.19894507786387,857,1
79.41433120173512,36.21255375923448,24.871410118936083,583.1436405984182,860.5009625927552,1.614743568000272,104.01520001113877,212,0
16.664018656068134,55.37232910292662,47.32189386844884,297.49703757346253,893.9308185076393,3.2345551397873784,74.85646356894091,45,0
42.261915568984534,24.547245656991077,80.76645359575284,431.1019118851449,110.17625284985797,19.069835742244774,89.0862742186985,622,1
20.428215357261674,98.27955717374326,47.157334355536555,365.9748917704398,965.9126371274454,19.89375769775216,259.25671848474985,857,1
87.67930832880342,67.07468451331398,72.68777142438,813.9339712939136,346.94083678878206,15.962730835605946,160.7032389343003,708,0
66.09683141448022,64.55616733313403,55.64923135102808,928.0429401161008,451.1015193916883,10.304187829294056,43.583153624878555,582,0
39.78082223673843,72.46370239197759,31.7100812598457,771.5935825490662,796.065684008959,18.006018713833505,214.22038647136142,341,1
15.720251525742128,59.76189182217653,81.65354572207669,467.1293972284843,671.5983794610477,2.237975417671374,50.53883530386759,743,1
37.9884089544096,22.565081367563327,17.579210866361834,529.1182286218307,895.1987141873361,18.85783738490018,22.772098867959812,757,0
39.266498982407235,68.98490310723174,57.24012544796356,168.8200092329639,412.5622757612367,7.031058549108645,80.4270385668856,269,0
75.66455605042577,77.29391015651444,28.800193081906443,759.5214755778109,385.8224004026354,17.229787824663887,54.586602957445926,128,0
67.38017242196918,53.33992484992425,16.03590656872381,616.6518954252919,51.05507255049328,13.36746811970782,183.4742549405271,314,0
89.84914683186939,80.58364576569544,55.2640543374924,907.3179963305646,473.4708691362649,19.20548608111444,147.94709016531235,818,1
52.49934326457544,38.16010394707365,54.96059403414312,240.58058639639555,729.5893549225266,17.293558955916364,218.59904239539583,751,1
20.763482134447152,37.70212728529472,73.62108115081487,771.7398158359815,315.15514327369175,17.757956271018124,155.91345982677254,197,0
74.19203085006956,32.913359015005916,77.02756237467143,700.4380786332302,473.4719834003646,12.63508712240061,128.60675088676936,209,0
78.47065437552077,49.75958078313295,75.50123398236072,302.5532571192646,235.00981311557248,16.663170619525516,160.2345136791342,209,1
60.51494778125466,87.76096283112668,46.86028596250795,684.0097075637839,777.3320497540315,15.142623015226771,133.17340336089447,898,1
79.38704619591049,86.23296497192514,66.85208085039062,928.1547115478171,79.30133011432416,3.232462618077745,15.940633704641659,798,0
54.44160367279517,50.6259366370803,61.92507183795642,922.5141882837629,711.2753939004883,12.971937827064862,205.8062383338908,49,1
57.045954644379464,67.12949887841893,47.94055805052276,733.6452457903342,391.3612115100838,2.9635109304031726,288.82844623326434,977,1
48.47869165226947,77.66530531799324,63.74914247673939,95.6694569073571,60.76414799937838,17.389122437710597,129.4998993256337,870,0
12.287721406968567,39.29654197024184,95.25230890356363,878.6511204541534,856.40019554595,1.3189959867993695,130.00123021157378,856,0
19.7102284293974,33.45128687157977,27.36043693132396,674.8896766543129,497.96742591754185,19.740933403865505,18.50181919798773,599,0
12.828626711806082,97.76767945698488,91.51948862069737,344.9125405235977,607.3325902238065,8.01253332275423,267.66182998259075,623,1
67.27693701374024,69.40458505676948,14.810996258487853,227.88784362041434,737.3900776939678,3.4125870740287123,279.0908093015643,467,0
38.2920382968694,98.51325774669311,37.75502916114946,160.39366984745124,661.972944341165,18.713499673224458,244.87603981417223,740,1
55.77136220482325,47.020478970578324,35.93307237503754,97.72505429487293,736.2397333983193,0.908519724596959,36.371914104847725,177,1
91.68098265334837,76.24253599793052,66.37285970928151,766.3980855532186,767.0360508863006,9.402112690179669,270.565985940412,254,1
32.43630062339874,37.80829092329902,21.81024565995613,274.05084899611154,597.3684999533186,15.404542558490053,12.06692070153705,932,0
46.93446307320668,40.896013701913034,89.41128506557784,73.04028924109232,378.32507428960156,6.33500950863402,136.14942535471107,179,0
77.99960246887439,60.952169701569915,84.56962676185371,427.40711924988983,258.2793067220158,10.576693398056022,152.68397795991137,881,1
30.59183489424602,45.5694500406457,68.685923771675,508.476726562722,904.8451719197315,14.008260326276039,251.03061980276996,259,0
16.92819188459137,33.40972510724676,51.2572448612978,210.76871935512057,970.5263477454558,19.039528420026418,226.50346796892146,903,0
36.077630762239124,41.030456159146084,93.96604379278706,91.84591935442228,370.5094999962447,2.054052785420599,240.1435844674663,492,0
24.5099158528604,22.859871557269173,84.76718992485003,229.66920894316542,130.0645144908542,3.144534074298395,261.0307801194255,429,0
93.67278871083158,76.35388971819893,54.93836332731204,695.1476237447456,238.08658057410264,10.177417903881338,145.4409215453541,660,1
82.73083416079753,59.36933256686893,73.168601900888,128.13149338864608,677.2539990674458,8.369499223000938,235.1744442875656,86,1
67.00633808593811,27.539445312362048,61.02369569617161,577.2851790291442,189.47470255916414,8.215923213673328,25.06976284960448,44,0
88.43145311689459,33.7355194502793,62.914801454943806,189.09138851275833,784.5198275997684,5.939230058723064,136.14119471140896,510,1
82.33048692092031,28.202763049011523,39.787846249372414,235.9047149013984,924.5696350772192,11.213695970179122,13.889139086544127,862,0
26.791305299743225,69.00742466207012,51.58761441624071,423.42398910336374,964.3784847772703,17.665766723314324,275.0179442689853,302,0
90.330309864098,27.536829088999504,17.03092877107698,145.78406925104477,29.138995855392867,3.2184868107572773,287.73206567611163,501,0
58.540801772408564,80.34258664281728,42.16138224981332,214.5433276431022,958.9910816553283,4.305726589915153,29.76202278500802,149,0
82.66961396476563,21.640873545631294,72.62456638259368,381.5047908787864,745.3905307470253,13.416469955991715,162.12486010028937,443,1
90.64821699311439,39.95006303967137,95.78944274555677,363.18555522344855,102.36922761852621,1.1239530857460833,100.91618386937638,930,0
38.62031274746775,91.25333407135257,96.67577014867183,761.8079113919453,426.93565940315193,13.47528399126013,106.04761397554903,997,1
19.90467320749091,77.48250544977968,60.01505822124025,121.04318987010315,706.0445650879188,6.289123017266746,137.95651810576797,840,0
30.51416462877475,25.83746663405502,64.59600266286239,867.4281988830263,957.5517828078283,7.157078628000299,41.89445975009246,384,0
48.43970097636307,85.69008835881438,26.714906695087073,825.4205622024821,180.85856573916473,8.110987476458005,58.32720864125423,629,0
83.62132893302439,59.442809723216385,72.57772972841776,777.6920577073415,145.1786162884149,6.991751229834298,175.3237547377437,513,1
87.46575249307091,87.74264217350634,16.35929134069476,343.90374433997584,482.900112196641,16.824192425590645,10.532993284059042,475,1
10.625691747807164,68.05918195603147,35.62171172195001,831.7376962637481,968.7369158637194,18.921369148006182,181.94130149418922,275,1
55.967257231980916,74.5466425626287,70.1527012556898,223.66197627481677,971.9516309528503,10.960229506323769,99.08057039706745,835,1
47.56699028339011,99.48012483165665,37.927911838914035,168.18874556227684,243.35644623185112,11.637569976698787,250.50089236718048,112,1
29.98970294236572,38.58684367392145,14.48621867030089,92.70851681501298,332.9602050120282,1.4096621602687032,182.00191977996172,524,0
20.787883060031454,69.91564598091107,84.86833684158674,942.3448448552971,909.8713459317614,14.263838567220013,213.8869042100907,718,1
40.385365426326516,56.82571120459187,37.929700642110674,342.61035282001,740.1446610350229,11.681977459281681,38.755428465193866,832,0
94.86187335212672,23.156156233815317,15.679470237281059,921.7369861690106,972.8701000844659,1.0078904761520069,83.42939758109813,917,1
39.088263881867974,21.157651320229203,16.730934805257867,308.9828834433632,895.2853957552433,3.9685133414340656,299.0175346467508,983,1
56.691155956902946,29.538286225428692,32.658291890987826,912.1876613695321,230.7941293074685,4.038868407851255,132.92741283822102,310,0
73.27170630056601,71.92733924308385,26.021435249937362,908.7326002037838,764.5323222244297,3.4193590388671846,110.86523557064184,690,1
42.726664214136456,65.37304703307137,79.68701060021358,927.4922427601772,67.59392692891427,13.172919092455542,262.78733089829586,361,0
97.46038744488646,64.2743648930982,38.9515642000331,521.3457673199841,821.4761231666445,18.568792307115377,14.75700961462478,691,1
96.62025654479001,22.548541002260805,82.42262065358493,872.6489724589474,609.525627195716,15.259506507167186,162.75814169445528,554,1
32.66040662428277,57.54423970880056,25.646139804083752,953.2276013589542,956.9789433837325,9.547469704278264,67.02587806684767,847,0
54.75236553031469,93.96982542740228,54.35912615896754,358.38609480232054,960.8318063596969,8.081025959689638,113.60507347886015,487,1
37.07904788350927,51.80734954485173,71.92334201978159,447.93068539842733,69.79880684386816,7.72916210618445,63.934236201746764,527,0
35.63564449397208,69.99379758307651,68.67917684792694,733.2781779689568,177.3110558446525,12.0249391539165,16.15771406686878,488,0
13.319825261907951,82.38549404985149,64.1016468937242,335.34183063713584,494.5229063723177,7.184413178890727,127.87107952072422,907,1
64.86079005819072,82.714022331351,93.23394417380528,766.1188434670261,881.9036544472262,4.522439423774342,237.81489125255143,163,0
55.24111209059753,61.542406591621706,30.56726329360699,120.19753795285723,818.1562394501352,12.056858131511659,285.82655762493283,57,0
14.633087612499041,88.6361556321869,54.43472840158948,547.3234650741151,965.0826258247431,7.814108268551463,189.03662750995363,745,1
35.07818178129503,51.31024746909976,89.55932950651679,166.19780987955795,625.722434769114,0.2824965828766768,119.70694224405283,834,1
91.74392973699884,91.09545718278386,17.010438903564133,328.65730261484265,271.4322491703882,0.4446222713354908,232.10730569645415,78,0
31.560570160027517,39.218173311643625,15.029944142776772,295.6941228621484,44.60450671507378,5.482732223088367,154.04107511162016,183,0
23.04053848821008,42.41731255924569,30.997205880246227,846.9854698845328,238.46796090613796,10.248443990137275,113.44798256774517,441,0
54.05074842498067,24.24964993592009,66.97190975842167,233.8413926358876,681.7677339945521,7.084790153359775,57.83145930312753,562,0
98.70854086995406,83.64654692338263,33.38916638048262,818.0255241511629,927.7493268761528,0.4811030477510392,239.85834537943194,116,1
31.784974436035036,53.36441889861645,27.121589542791906,804.2623286125258,334.48559396209953,4.463035275064808,152.6256082025199,537,1
70.49219926652907,38.32932911291192,51.29220838224629,523.9389027793684,878.1902436835095,1.9283861734923224,289.32210368676357,189,0
78.54576537958458,38.54322220932637,65.22382618924703,272.15109281632317,407.0002833743334,18.97264002722833,241.56333210287238,789,1
31.38737895931597,92.11199529833866,32.37019363150664,265.55152295841157,322.10582438117933,6.25668151257053,128.9047551469717,280,0
75.53947137506736,86.71332803688296,37.06220680513678,491.67841476005543,518.6673579497017,0.2953274319099175,223.55076205589987,222,0
43.10048194473279,64.28247082857467,65.22033743303625,58.368557023840495,453.4280225614229,13.211265039713272,138.75049039136096,366,1
66.90752475342215,69.28886403325768,95.11645797905074,554.7832168807979,915.5238711466777,4.648958810156342,28.56038988220807,542,0
67.01767396848052,57.94604564402328,70.72675546942794,955.1405494787026,478.89180845996395,11.334725100620082,157.42091020967453,930,1
58.21972156672826,51.33332343030471,80.4613729226104,196.9715377694667,291.788679478614,3.014909092189757,260.38994276257415,730,0
18.12607930489675,93.23815049746652,43.01290852799219,594.6783404018232,845.7142659518655,19.680264702449293,257.35518896251983,977,1
85.17722460303142,30.049016281624166,34.502892344601946,963.689754212234,998.7745214263754,19.40518373130666,174.61523952379252,935,1
38.870205847456226,53.475743177298234,50.88409688823603,867.4960325170201,655.2079907976974,13.119667033806117,117.10694324238075,810,0
26.786665935986882,47.564952639030025,82.64195458405064,857.8611105622732,265.4521415576314,14.144052436441214,7.97967768155968,971,0
13.669762739928753,59.85205762009187,51.066967761150025,830.7574338763795,254.0387754729157,8.517577825833026,96.86588478715625,810,0
63.18036488694176,56.610549963614005,86.20528679108749,343.57242575337636,76.55256229095463,19.243586908363376,296.9935303057816,765,1
70.98079256580542,61.511162532086516,98.98947826256143,896.0859897034716,95.74717774380316,8.474792407424019,219.31485482143333,165,0
11.492904603507053,31.19351817815953,16.48239991573027,944.2733336715125,916.6834332791072,4.789359948161205,216.68862632839355,99,0
56.088375246935286,61.05132012106217,14.086914047533332,521.0028021340875,114.55736490855953,2.30757219207808,229.5196001478695,818,0
30.384619767814417,39.39350511097687,23.463073262202563,386.84249489648585,494.65697131124324,4.162506006287712,187.93344808587358,906,0
68.06555113685049,34.746507919055304,44.59327081609116,443.51756482556334,704.1593440993147,11.44427007857444,177.82830386662735,72,0
25.69297861044923,25.186737502895298,21.793798823088917,367.4961197397023,853.347687118131,4.901834358785981,138.8176803319123,428,0
72.18439642922193,81.01220470049128,88.35980298568803,251.79751992331308,187.84553124865275,13.084988568950894,135.96052813255767,441,0
44.806181167048365,54.195353668524795,12.083162592435741,637.526046740245,449.0231055428497,7.643690397700933,261.9002943539736,500,1
94.30569898630611,70.13149466494067,38.42134447022403,584.4670419330567,266.45059111350196,17.737458108344885,121.06959720055025,48,1
22.376884973139394,78.20746746437948,26.62251665447848,489.45581748731183,270.7066281672696,11.169561349311547,252.88607629997787,157,0
40.695971594523265,74.34533322508429,93.83853971417791,141.05311735059018,317.76252133694237,12.452081062025522,252.13165555935643,854,0
20.212616911653015,57.640057527174584,70.25329044010252,807.0483164706998,595.373890130098,11.13119605985354,232.41496880574576,488,0
93.22242564507064,51.031882316138386,92.08272308062371,216.18688461324973,36.24592225187644,17.711375483820483,16.104507959716628,175,0
88.9605418042883,50.076792771253096,97.50958392793541,158.8339412262457,420.59096058921733,1.268391358583827,48.65181209906783,32,0
33.21474649436401,71.20390375440451,54.73884193096323,641.9178257088,203.09353252813673,1.3469741418149028,97.83801694502193,917,0
69.39856414307611,59.58354839534987,31.088719724322363,428.712143175837,967.7761383423821,14.034804898494968,255.0223359665471,271,1
83.54999801810942,87.93057983908085,27.435590757693035,106.818051584713,591.0745760653041,15.359278040963567,262.61151750006894,737,1
59.96807304395161,89.97615874613697,30.06269755172565,387.7899372130053,870.7335594537162,8.671788365639356,17.259401834870186,107,1
57.66855205204058,33.64483024052148,73.77339768598026,783.1913346707147,211.7761870342198,7.0461041610852675,100.79374317293666,490,0
31.76670618104065,30.89869212365805,13.640115531070066,634.4867449562427,813.815385337312,5.5589013241082625,255.86334036823084,528,0
18.379249102530927,70.43207408287996,14.622496572944339,394.64672183764696,426.48681207912864,4.687897716670955,78.65950846539529,828,0
90.74941821579941,44.09805984498235,64.7328648144835,232.21455205285866,194.1407950724144,18.239171793572105,292.9209754461539,279,1
91.03762514469975,21.48565750120791,67.7851432063666,650.2058397645346,766.0202983404681,5.90279092722345,149.34461113992808,749,1
66.97913115459411,91.0914135490364,69.8736631890214,893.1775358990375,766.7708756629753,12.961575916223932,281.5072433725309,25,1
40.51268119438306,38.15206137950466,43.46924541297321,663.9590821151181,995.9701487267798,15.741895607672443,131.50378633775256,759,0
41.428861715139476,94.34245213486473,82.53503998427378,822.258661917713,785.3185165622008,0.4393315689516175,100.52068349085083,672,0
75.33601109832155,77.39475607026029,58.02621289539558,545.4514466266525,162.3619029685853,0.677482997663732,111.91100168661157,283,0
90.73992339573194,81.01227919291874,19.49190670084775,732.0725514039774,336.09384695001364,6.662748092747385,265.8686718465486,230,1
89.83777818386056,36.11691966345283,81.73893763606107,901.4154350894347,462.69237894532307,13.920314886274063,102.55336895505813,912,1
80.18879912718614,38.73555404934503,95.77610076434125,784.5200293457224,144.1197495955992,5.215972705246994,202.45713533061456,589,1
67.78284815388591,61.70142030592526,15.40326817021228,914.3612557282383,792.2781949588577,0.02966580864500523,143.60359122675246,290,0
17.572596849554394,33.76798821198897,45.22162048305219,459.58262201025684,536.1645671543347,5.76295799887834,282.79300067442,554,0
24.54658426851524,44.43453541464258,53.876444035127285,909.0092423707038,945.5605777138385,1.802616332870255,52.01222426098659,572,0
90.86987696743714,45.716998235824356,23.182368407048525,640.4888727576222,597.5219816353039,4.388266115846465,131.45376488004345,993,0
64.57861536936309,32.77039466022113,88.09380530045894,876.546327777609,532.4411020634888,6.663800013985952,41.766974511420976,800,1
10.827734645496669,36.41462667161286,35.57346804010396,87.40770391594363,89.99664987420705,2.5611471013750364,175.55110587825578,827,0
19.132438857942887,83.08414736066052,80.4707685944344,674.9597628178593,166.35898684568622,14.1272945489532,123.85526144473283,670,0
69.71515921972502,33.37566836378147,70.38950338254844,855.5763249340038,852.5355552288681,5.1184046401237655,22.976483582902905,584,0
10.455542546159682,22.2765913475138,63.82412402203211,215.49193196103977,990.8624582692921,13.221895986099248,255.70224238119218,926,1
24.472724627574877,70.34839541031508,27.292856382689898,678.6975867916769,426.8755531803041,11.980657056423388,115.77686094559948,131,0
59.38604104299275,98.078649551396,29.863316849581512,833.7069785057998,813.8843620504305,17.96090975387472,150.62106858038683,377,1
72.27056779234239,46.49710516984971,14.261356427191238,323.5519011510052,635.0340510040387,1.7586634468933848,125.21643396765562,548,0
68.67651335523405,29.492456255700183,31.664118680403973,434.9840115110724,959.8780881982793,4.292162227273295,149.15254014274004,218,0
30.18423785145038,65.63098602940246,41.08992485144627,591.0418325742585,253.3744907352114,17.30356858087952,9.81593331208974,163,0
74.09612992127823,92.5083368876517,84.98307734761828,543.209304440334,553.9390281477841,16.442629127713865,245.5605611458526,284,1
31.352417874712007,82.7249423862783,42.97534000433248,87.22992338527887,420.6199019757437,3.842111143641014,103.03086352411239,234,0
39.285972834334096,69.80126947301727,77.91596044890458,143.73849318114276,550.8816564241549,2.154720238922483,218.71622050571233,67,1
77.18422646062217,45.20451972860795,49.54980531659388,145.44325033914325,283.4809217504781,17.124829292403877,24.14160463743386,772,1
68.46696091424931,63.3504138620976,80.63814807944996,299.1545102242162,507.79123946142914,3.5627611364940948,159.52844948693695,249,1
86.43010694447601,27.299587304340427,97.86444403933359,283.57090716232676,632.3080637902698,17.422194121415902,273.09363176086754,509,1
69.18516030703091,74.31563394245359,31.58574022518221,755.1112645974596,99.59156631950225,19.222293987554814,122.4831704735878,272,1
61.147774300192445,78.00768151181207,87.61074507674886,594.1071667153373,748.1275097114707,4.416132771513408,63.191407974789016,240,0
18.430729104528325,97.2025298327935,65.96416776751971,775.777280412979,712.3925038972089,16.8077519984191,34.22894134895368,408,0
43.09442227534902,40.83178869960573,83.55648354297894,116.40125454032662,882.8484494224555,8.476621799645262,258.4309492289873,75,0
33.86821309135529,21.47651352344181,68.64273120410246,510.95352559802063,437.33942077372706,15.775568495069916,75.44783707108714,459,0
31.95906790411752,63.64867715417205,48.15545565467352,357.586800302006,80.43574996242339,8.147910819576865,292.6459778921021,218,0
97.57094992772011,76.54324035174515,30.526744549761133,857.4423452179591,472.23190644125316,1.4079119746743385,78.10772108173279,491,0
45.378795220008435,83.23259807063904,16.303170279804853,722.3996990644081,154.8569886207222,14.253905452273285,146.89234374412595,440,0
90.2841899659402,35.499114641984846,58.19665280146453,875.7955472854565,654.4978772513814,3.013772798071581,140.10826888075425,55,0
66.80247633975367,40.94022952296189,99.1293485074179,94.10576628575706,66.18889364867971,18.54050178633398,23.29283771311968,866,0
81.53301731874836,61.00727402138371,76.42376245127856,734.7823150882705,386.51647810314125,8.354925660414025,161.89262884614712,724,1
